Fuente	Media	Desviacion_Estandar	Puntos
Montecarlo	4581.5852566643825	2760.813748857057	1346
Montecarlo	4538.5027697764335	2760.60144532961	1346
Montecarlo	4596.864973582795	2701.770948008045	1346
Montecarlo	4500.039147745362	2646.219622712317	1346
Montecarlo	4556.1055486157165	2726.537216080756	1346
Montecarlo	4548.253539559689	2773.1532292585634	1346
Montecarlo	4542.168235067829	2663.096701434231	1346
Montecarlo	4517.150529656966	2860.4095762763236	1346
Montecarlo	4449.046581602052	2671.8242802726354	1346
Montecarlo	4630.486329429507	2817.598832236281	1346
Montecarlo	4613.59937173619	2717.9776302545756	1346
Montecarlo	4654.515122188563	2827.142262117343	1346
Montecarlo	4640.658476992766	2798.31514996947	1346
Montecarlo	4636.931952602779	2750.512895529908	1346
Montecarlo	4548.675435387311	2738.0692079554206	1346
Montecarlo	4570.720237853312	2847.7811004664754	1346
Montecarlo	4522.1007826640225	2745.1637137865805	1346
Montecarlo	4539.866242541111	2746.1658012454427	1346
Montecarlo	4473.419698501464	2599.989509473479	1346
Montecarlo	4491.398333108646	2667.7957365335287	1346
Montecarlo	4524.51448427692	2861.745888326855	1346
Montecarlo	4450.730720525095	2787.8343602345667	1346
Montecarlo	4553.03188746892	2702.7620890854937	1346
Montecarlo	4557.232645425625	2741.4973330514017	1346
Montecarlo	4594.886065776751	2800.0990873141423	1346
Montecarlo	4561.510222938991	2788.6866109613	1346
Montecarlo	4627.722748204333	2805.0489394600913	1346
Montecarlo	4693.297983010912	2842.7419529047693	1346
Montecarlo	4599.934251932561	2714.7732806910103	1346
Montecarlo	4645.931384570404	2822.614357674157	1346
Montecarlo	4411.8858387201135	2670.290877521955	1346
Montecarlo	4552.4198216502255	2785.0076276576815	1346
Montecarlo	4550.209313159796	2758.565588622908	1346
Montecarlo	4571.2620076705325	2783.9758375346296	1346
Montecarlo	4597.0585472186485	2808.9736477642896	1346
Montecarlo	4495.965294517828	2694.9352428469333	1346
Montecarlo	4678.406909271095	2874.8328415054593	1346
Montecarlo	4556.276079337559	2673.449466070863	1346
Montecarlo	4352.447970312638	2789.5145149020364	1346
Montecarlo	4558.385396147716	2663.444714298959	1346
Montecarlo	4510.319244096075	2630.7352808491405	1346
Montecarlo	4547.90982724259	2752.8373689759073	1346
Montecarlo	4513.291601810729	2712.404832370032	1346
Montecarlo	4468.226899509701	2638.346459901559	1346
Montecarlo	4723.437691955201	2996.0397489633383	1346
Montecarlo	4558.935863872391	2780.101259175867	1346
Montecarlo	4570.323856766981	2763.4288459901913	1346
Montecarlo	4483.146792401697	2768.2252098944227	1346
Montecarlo	4596.566819259523	2822.651080165675	1346
Montecarlo	4643.369115260792	2835.873553281001	1346
Montecarlo	4536.742120880249	2796.7850740824574	1346
Montecarlo	4637.870820113394	2758.414360240932	1346
Montecarlo	4521.483348531225	2775.6595708752416	1346
Montecarlo	4581.405421990894	2704.635492182946	1346
Montecarlo	4555.162538545447	2819.4793558562337	1346
Montecarlo	4779.427374892759	2874.1068669209812	1346
Montecarlo	4551.4958075615705	2798.3830826773924	1346
Montecarlo	4624.19811889379	2888.562092713281	1346
Montecarlo	4363.120870327717	2547.017686061666	1346
Montecarlo	4563.824542132859	2811.127678664698	1346
Montecarlo	4744.154163285202	2913.962336853295	1346
Montecarlo	4512.574254686529	2711.896457373244	1346
Montecarlo	4432.7078069666895	2648.391487575603	1346
Montecarlo	4449.706063851805	2681.653520955598	1346
Montecarlo	4571.30996938209	2719.8751675600392	1346
Montecarlo	4615.90489127505	2757.0527157328906	1346
Montecarlo	4625.812531798666	2744.3382235272747	1346
Montecarlo	4661.532569504894	2805.2392992553805	1346
Montecarlo	4577.593368105834	2867.4220106879543	1346
Montecarlo	4597.152551982554	2801.003600872092	1346
Montecarlo	4632.4705082621485	2868.9458379328667	1346
Montecarlo	4611.458334199866	2744.441007413877	1346
Montecarlo	4551.803278370815	2728.9175854135283	1346
Montecarlo	4528.004789707423	2749.565438863383	1346
Montecarlo	4544.258881465566	2811.623019649119	1346
Montecarlo	4557.250387715693	2751.706583649752	1346
Montecarlo	4684.504479510588	2936.176153633333	1346
Montecarlo	4683.074772751472	2816.7328295366574	1346
Montecarlo	4755.607569376962	2955.0072390221235	1346
Montecarlo	4741.686619891244	2928.9646936769077	1346
Montecarlo	4687.709601104737	2868.5141598448668	1346
Montecarlo	4569.7682405290825	2716.8807247278373	1346
Montecarlo	4479.8667737792575	2698.464022779509	1346
Montecarlo	4640.294981199834	2824.9074338840383	1346
Montecarlo	4601.003182368396	2744.22844552089	1346
Montecarlo	4691.847376111934	2860.7948832554493	1346
Montecarlo	4623.952252908322	2768.6876616253285	1346
Montecarlo	4624.281115483156	2694.398752049771	1346
Montecarlo	4526.989054760744	2755.9773951916777	1346
Montecarlo	4571.49067260982	2796.3583049398612	1346
Montecarlo	4523.676972149259	2650.69760455064	1346
Montecarlo	4509.321511138462	2757.9359046618656	1346
Montecarlo	4477.081216437497	2635.703258903998	1346
Montecarlo	4665.987861196015	2863.0005636419405	1346
Montecarlo	4472.454598884247	2721.862710710687	1346
Montecarlo	4512.658125838442	2765.626096318631	1346
Montecarlo	4533.8770593695635	2729.665954846803	1346
Montecarlo	4449.769465247853	2736.2753201281616	1346
Montecarlo	4627.305460860938	2888.355150972559	1346
Montecarlo	4597.4187230633315	2802.7261368927457	1346
Montecarlo	4551.82452524311	2683.71394696494	1346
Montecarlo	4435.9680628732185	2791.1388068666456	1346
Montecarlo	4487.977311630799	2708.681263483709	1346
Montecarlo	4527.26327099705	2753.1769933737028	1346
Montecarlo	4582.070262044985	2732.488122052322	1346
Montecarlo	4648.659477523473	2645.304347796164	1346
Montecarlo	4580.064294189859	2805.788599034123	1346
Montecarlo	4565.70443129711	2713.0553443390086	1346
Montecarlo	4661.1883836424495	2893.619705301273	1346
Montecarlo	4512.980302446465	2735.2614333599	1346
Montecarlo	4677.3306694965395	2819.780553794909	1346
Montecarlo	4590.622786882177	2745.3595624473014	1346
Montecarlo	4663.54470659599	2879.42233910304	1346
Montecarlo	4530.790474575398	2693.648492232126	1346
Montecarlo	4535.027441737508	2819.0437128513095	1346
Montecarlo	4553.320901730189	2684.2109082155057	1346
Montecarlo	4463.750704766643	2739.241614629438	1346
Montecarlo	4556.792117220925	2773.826632997306	1346
Montecarlo	4514.749130035121	2751.5757049017575	1346
Montecarlo	4485.682439857084	2711.649050668084	1346
Montecarlo	4605.981914872338	2742.165057642372	1346
Montecarlo	4471.5814290044245	2761.490257937706	1346
Montecarlo	4622.259822843799	2882.2026090347517	1346
Montecarlo	4537.2783482460645	2919.650225634315	1346
Montecarlo	4469.213335675753	2732.2241592147448	1346
Montecarlo	4662.610241461876	2891.472310348369	1346
Montecarlo	4703.2999747791955	2837.858491227787	1346
Montecarlo	4500.9703322209	2859.119184044947	1346
Montecarlo	4623.742833880209	2833.9792277661495	1346
Montecarlo	4603.859441391671	2843.386298437628	1346
Montecarlo	4702.193114214178	2933.8058368767092	1346
Montecarlo	4617.095469413649	2758.706132329864	1346
Montecarlo	4545.185311428637	2682.362238115802	1346
Montecarlo	4661.502830504679	2852.119158352971	1346
Montecarlo	4665.155866553911	2752.7114256687605	1346
Montecarlo	4412.552326561983	2557.8453375649588	1346
Montecarlo	4598.495235537309	2715.1169609988497	1346
Montecarlo	4634.30123373923	2694.926996501679	1346
Montecarlo	4705.904560633972	2910.5085740993045	1346
Montecarlo	4627.92772118448	2841.3789844002445	1346
Montecarlo	4633.331003053303	2695.1308339228945	1346
Montecarlo	4696.060974060411	2790.685292479851	1346
Montecarlo	4513.171749764063	2614.4688312195262	1346
Montecarlo	4644.480308010262	2821.578758225792	1346
Montecarlo	4571.5462531332405	2662.497749279456	1346
Montecarlo	4550.983883247337	2712.143306932757	1346
Montecarlo	4464.499772072291	2725.2827878779212	1346
Montecarlo	4534.834220406693	2688.7067833527362	1346
Montecarlo	4548.768636474369	2782.5128136157873	1346
Montecarlo	4599.679088861605	2770.8090367900004	1346
Montecarlo	4678.215234487186	2954.4275809198994	1346
Montecarlo	4531.636884868256	2760.71960113038	1346
Montecarlo	4543.434186255342	2902.6249423505246	1346
Montecarlo	4665.101819256069	2862.251210012284	1346
Montecarlo	4572.120985254052	2752.0820115084975	1346
Montecarlo	4516.633139495693	2706.6233219091164	1346
Montecarlo	4595.955377768527	2748.7774156891714	1346
Montecarlo	4482.330233514943	2742.129131995235	1346
Montecarlo	4474.146006301018	2756.9791714596145	1346
Montecarlo	4506.436875980843	2685.0794918203433	1346
Montecarlo	4435.164116731193	2686.290307835497	1346
Montecarlo	4514.5373481154775	2676.85168735334	1346
Montecarlo	4538.6683204287	2820.0077074029095	1346
Montecarlo	4519.139541849964	2607.909079917	1346
Montecarlo	4636.248410698097	2812.0789834372804	1346
Montecarlo	4469.62345106864	2817.9575729406047	1346
Montecarlo	4648.482073314923	2691.602501162558	1346
Montecarlo	4502.2716418946575	2643.4332660808745	1346
Montecarlo	4544.2479516359745	2802.2805591007586	1346
Montecarlo	4548.020065702159	2611.849066738648	1346
Montecarlo	4633.522786409839	3001.7615826768783	1346
Montecarlo	4562.193838792989	2850.0463620451123	1346
Montecarlo	4592.214093016625	2794.9886129240854	1346
Montecarlo	4680.793607482074	3024.4360703301477	1346
Montecarlo	4441.536065193943	2651.339327677829	1346
Montecarlo	4575.435979038898	2810.7537563057617	1346
Montecarlo	4653.903008080594	2832.142627798939	1346
Montecarlo	4678.58177280286	2817.807369845814	1346
Montecarlo	4507.761109289865	2671.0042728162534	1346
Montecarlo	4620.985946101825	2948.1897392757855	1346
Montecarlo	4521.2419239671	2774.0663439626073	1346
Montecarlo	4480.731729857124	2642.6087597629953	1346
Montecarlo	4463.466381273981	2671.647453668391	1346
Montecarlo	4603.250518150623	2787.062362929902	1346
Montecarlo	4627.041039415148	2747.02017815899	1346
Montecarlo	4551.313884144743	2715.3349744875545	1346
Montecarlo	4719.135288356631	2831.8218112104687	1346
Montecarlo	4587.857194614559	2738.360001745648	1346
Montecarlo	4464.821534152706	2774.9246710841517	1346
Montecarlo	4488.848408145823	2794.659532962745	1346
Montecarlo	4632.239283251035	2804.0421064830193	1346
Montecarlo	4532.309408408299	2794.7680822007583	1346
Montecarlo	4474.203590159113	2738.9469834447773	1346
Montecarlo	4616.514468839968	2773.0469195285555	1346
Montecarlo	4634.170904006576	2820.8371704520086	1346
Montecarlo	4644.401535270219	2707.8007825837462	1346
Montecarlo	4618.78967524768	2810.9749986114757	1346
Montecarlo	4564.288366877325	2747.4804340118653	1346
Montecarlo	4585.721236367995	2774.3471470895106	1346
Montecarlo	4621.672391056683	2737.759061258278	1346
Montecarlo	4552.388123751122	2743.5816785323	1346
Montecarlo	4499.557525974024	2656.8316523799626	1346
Montecarlo	4477.696492762697	2612.654176009245	1346
Montecarlo	4636.989447430891	2837.02028905869	1346
Montecarlo	4673.431948687626	2709.2456581499323	1346
Montecarlo	4743.897753442917	2832.1858806018568	1346
Montecarlo	4546.627417938828	2705.427712364203	1346
Montecarlo	4548.517937456841	2726.8781229380666	1346
Montecarlo	4543.748918544799	2758.643095268591	1346
Montecarlo	4614.847445772403	2808.3552948387314	1346
Montecarlo	4600.543916314278	2832.9382518838643	1346
Montecarlo	4663.934591813166	2842.3184239835164	1346
Montecarlo	4506.953672377291	2679.227398866606	1346
Montecarlo	4667.947755698871	2925.2206886802364	1346
Montecarlo	4503.249917229057	2618.788270131194	1346
Montecarlo	4685.418682875339	2885.2167990110047	1346
Montecarlo	4498.981579910734	2740.2910141320103	1346
Montecarlo	4636.981740620711	2773.323669101112	1346
Montecarlo	4672.174459459825	2709.9333799670285	1346
Montecarlo	4601.674166998035	2813.1043942806027	1346
Montecarlo	4568.6726172312865	2828.0838117708686	1346
Montecarlo	4494.074964874703	2704.630023796447	1346
Montecarlo	4475.9558924379635	2885.373811198669	1346
Montecarlo	4602.9260664947005	2857.9619669707217	1346
Montecarlo	4531.357436367632	2755.241681637704	1346
Montecarlo	4674.894477021104	2819.00321148082	1346
Montecarlo	4600.020313361253	2699.36863576979	1346
Montecarlo	4625.634323784694	2762.142704670638	1346
Montecarlo	4649.34822982713	2979.783950076026	1346
Montecarlo	4644.59138546395	2853.0381766993423	1346
Montecarlo	4706.3247243123815	2780.554185818088	1346
Montecarlo	4598.168449640463	2665.839223322721	1346
Montecarlo	4733.537666625706	2876.796832793871	1346
